proxyWallet,asset,conditionId,size,avgPrice,initialValue,currentValue,cashPnl,percentPnl,totalBought,realizedPnl,percentRealizedPnl,curPrice,redeemable,mergeable,title,slug,icon,eventId,eventSlug,outcome,outcomeIndex,oppositeOutcome,oppositeAsset,endDate,negativeRisk
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,45343480653694577807177505914664405669209636932459044719445554137639656106379,0xafc235557ace53ff0b0d2e93392314a7c3f3daab26a79050e985c11282f66df7,8866.331948,0.14043,1245.09899545764,1196.95481298,-48.144182477639916,-3.866695150608838,97053.910267,8783.205331,-91.21770525045382,0.135,False,True,Maduro out in 2025?,maduro-out-in-2025-411,https://polymarket-upload.s3.us-east-2.amazonaws.com/maduro-out-in-2024-IioUZQNiyLYz.jpg,16180,maduro-out-in-2025,Yes,0,No,41964567801082845894806819450184088025109907047152958677101366054975498213237,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,27806189709842430971240800403382596367059018849286385300713112024984584771606,0x5ceea2e7bf952547f614b1970646bc8eb5fa4a6005227bb7b80dd0b933bf78e0,8680.512836,0.103194,895.776841598184,0.0,-895.776841598184,-100.0,13668.215054,1413.542308,-99.9998997827315,0.0,True,False,Fed governor resigns by October 31?,another-fed-governor-out-by-december-31,https://polymarket-upload.s3.us-east-2.amazonaws.com/trumppowellfed.png,36926,another-fed-governor-out-by-december-31,Yes,0,No,8149451769788919131225742012440156724433527795434576571713950635618504895754,2025-10-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,58685817664292296726620290139440291356982179626401042907081562589316381635900,0xd185f10a7d0f07e733e02a6811fc2930fb7478166107669fe58bd7ba37aa9895,8272.164855,0.3103,2566.8527545065,5004.659737274999,2437.8069827684994,94.9726071543667,9630.924855,39.33396,67.46528350585712,0.605,False,False,Will Timothée Chalamet win Best Actor at the 98th Academy Awards?,will-timothe-chalamet-win-best-actor-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-nominations-uExlgIhppb3W.jpg,50282,oscars-2026-best-actor-winner,Yes,0,No,99816109404712157590087136348402913231668662708612936491417855953287910104738,2026-03-15,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,115464611985681385613397047460311399573726349979908496187306232993334214796843,0x860bf1f8ef6db53cbc9c73f86ef292947f5cf5769827bf1fc0c939be001c19f1,8219.776092,0.674724,5546.080203898608,0.0,-5546.0802038986085,-100.0,8219.776092,0.0,-100.0,0.0,True,False,Current shutdown longest  in U.S. history?,current-shutdown-longest-in-us-history,https://polymarket-upload.s3.us-east-2.amazonaws.com/current-shutdown-longest-in-us-history-AkUKsjhixy-w.jpg,53697,current-shutdown-longest-in-us-history,No,1,Yes,78691508355780992068126282549196202576337491514195625451037885802091808053529,2025-11-04,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,40868602273725165911557446581626613018024445257958041531743084378098760395941,0x3c01ec951894e5cdf2739173123cc2d67b5e1e5f32b298b23df36f9d5d3dc6b7,7799.0,0.924141,7207.375659,7307.663,100.287341,1.391454334349412,7799.0,0.0,1.391454334349412,0.937,False,False,Will The Life of Chuck be nominated for Best Picture at the 98th Academy Awards?,will-the-life-of-chuck-be-nominated-for-best-picture-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-nominations-uExlgIhppb3W.jpg,50248,oscars-2026-best-picture-nominations,No,1,Yes,26090533454129493330655984659276827672115543719882569442705338541039345891696,2026-01-22,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,92146537399425403273475053088789126551905943589520483946552204085109158869394,0x3f031c68779079744bc96ff4a03263cabf8e1e314dd4c34cbcb96c7c745e876e,7792.963942,0.033764,263.121634537688,2376.85400231,2113.732367772312,803.3289894562255,8077.74,11.938033,771.4826520726028,0.305,False,False,Will Amon-Ra St. Brown be the Top Fantasy Wide Receiver for the 2025–26 NFL Regular Season?,will-amon-ra-st-brown-be-the-top-fantasy-wide-receiver-for-the-202526-nfl-regular-season,https://polymarket-upload.s3.us-east-2.amazonaws.com/be4404aa-b35d-462a-a1a9-6dd6ce577194.png,35911,fantasy-football-top-wr-2025,Yes,0,No,24628166201677428553228438144265803534321670114940470446038061592424969702572,2026-01-10,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,9792788071467585646292181212502359663386379704606636609718601346800339614162,0x69aa83d5505e9940b8c13520fe7c39b95f3713bc7d6fcc2a31cbb322ee385495,7718.972392,0.008107,62.577709181944,266.30454752400004,203.72683834205603,325.5581596151475,7718.972392,0.0,325.5581596151475,0.0345,False,False,Will Trump announce Scott Bessent as next Fed Chair in 2025?,will-trump-announce-scott-bessent-as-next-fed-chair-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/who-will-trump-announce-as-next-fed-chair-7-caEJvKh7b8.jpg,23085,who-will-trump-announce-as-next-fed-chair,Yes,0,No,76222443291001841647892934619142588922881067766914298352319695581898147691579,2025-12-31,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,74018646712472971445258547247048869505144598783748525202442089895996249694683,0x6903b766f5fda3d5b02f4472a6b4154419e78b7fd126c0b29ce17bb8e20b20cc,7500.010509,0.03,225.00031527,138.7501944165,-86.25012085349998,-38.33333333333332,9575.34765,286.578335,-51.6987142168027,0.0185,False,True,Fed decreases interest rates by 50+ bps after December 2025 meeting?,fed-decreases-interest-rates-by-50-bps-after-december-2025-meeting,https://polymarket-upload.s3.us-east-2.amazonaws.com/jerome+powell+glasses1.png,35090,fed-decision-in-december,Yes,0,No,21489772516410038586556744342392982044189999368638682594741395650226594484811,2025-12-10,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,96972794085445478502118386209219626048407104930213167197946285611747327241358,0x4a9d58d4da874e26708f5bdb014eb07a06aeebb927068d169d43831595386557,7500.0,0.035,262.5,157.5,-105.00000000000003,-40.00000000000001,7864.24512,173.196733,-42.77893326297939,0.021,False,True,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,will-donald-trump-jr-win-the-2028-republican-presidential-nomination,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-donald-trump-jr-win-the-2028-us-presidential-election-DyQTRbm48dfH.png,31875,republican-presidential-nominee-2028,Yes,0,No,17764541728623556463430129981248514099360802330077857891779810164830347138778,2028-11-07,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,38802402704598735961110944937277384934982911097028676966510224951013043649270,0x71f858c91aa699a1767473d49869e0fe1c6afb97640b737e2a28446eff965415,7499.659602,0.001,7.499659602,0.0,-7.499659602,-100.0,19245.264146,-290.923935,-100.00151166506623,0.0,True,False,Will Trump visit Gaza by Oct 31?,will-trump-visit-gaza-by-oct-31,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-trump-visit-gaza-by-oct-31-JRNWSCaga3tg.jpg,56609,will-trump-visit-gaza-by-oct-31,Yes,0,No,78080849442208822186429361327207391709385333864289936591014789524428751314567,2025-10-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,50507496430692162923857760920722624157737138256097150616293040054748564876552,0x09ad4955c170d46c6d80b5f554435b19e229ff7dbe55370892b64782336cc3b9,7317.581614,0.021,153.669213894,102.446142596,-51.22307129800002,-33.33333333333334,7342.87,12.113136,-33.56292131710535,0.014,False,False,Will Andy Beshear win the 2028 US Presidential Election?,will-andy-beshear-win-the-2028-us-presidential-election,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-andy-beshear-win-the-2028-us-presidential-election-gHwMpj0k-Xon.png,31552,presidential-election-winner-2028,Yes,0,No,53112547591746110422238703365888013497196468199611167129486770819598374380742,2028-11-07,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,60396562370963495500681235955827624257620167413189224182834535203331753713325,0xecb8543d8b5072ab44f216f0d18830d0276bfcbb6b51bfd14c62540560cc7a88,7278.866836,0.019513,142.032528570868,10.918300254,-131.11422831686798,-92.31281709629478,7310.116836,14.5685,-92.3456688017662,0.0015,False,False,Will Trump nominate Marc Sumerlin as the next Fed chair?,will-trump-nominate-marc-sumerlin-as-the-next-fed-chair,https://polymarket-upload.s3.us-east-2.amazonaws.com/who-will-trump-nominate-as-fed-chair-9p19ttRwsbKL.png,35908,who-will-trump-nominate-as-fed-chair,Yes,0,No,84811546747295708649507127915594339075942231992285689572260252099893064881818,2026-12-31,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,39148446734804444731379106024251407728320711818342709766740942944777712895603,0xc295b3779bd5923f7a7179b4e422a02760a9a43117f536465b1c05dbb12b93d5,7255.471284,0.907106,6581.481534544104,7077.7122375419995,496.2307029978962,7.539802404570143,22499.958239,-3121.197908,-65.32208656290246,0.9755,False,False,Will Trump create a tariff dividend in 2025?,will-trump-create-a-tariff-dividend-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-trump-provide-taxpayers-with-stimulus-checks-using-tariff-revenue-BgkQI_m7yIJR.jpg,53302,will-trump-create-a-tariff-dividend-in-2025,No,1,Yes,58039757633754062825351457366485834704443535568182249700670129456908760802955,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,6331542332544043274970698984405272233831221648527001434714136347175217431065,0x48ffeb38eb8cf91d166daabb487b5141fca30e823f1d998d0ec33c24bba1f22e,7250.0,0.001,7.25,0.0,-7.25,-100.0,7500.0,124.75,-99.99833666666666,0.0,True,False,Chuck Schumer out as Senate Minority Leader by October 31?,chuck-schumer-out-as-senate-minority-leader-by-october-31,https://polymarket-upload.s3.us-east-2.amazonaws.com/john-thune-out-as-senate-majority-leader-before-august-0WCyyBDDlofC.jpg,52603,chuck-schumer-out-as-senate-minority-leader-by-october-31,Yes,0,No,96875779952356061072000217467476685668900875751988631606419442348554112085324,2025-10-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,63433408040190943973509092025756868743192149481060781851142321049882584518043,0xd87ac5bb74a21061d4f223d2a83c0269607fcb6d4c74d5a3d3220209d089431a,7204.751464,0.028469,205.112069428616,194.528289528,-10.58377990061602,-5.159998594962952,8365.750034,52.999691,-18.32186924567777,0.027,False,False,Will Sinners win Best Picture at the 98th Academy Awards?,will-sinners-win-best-picture-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-winner-GK5jjpLcUheC.jpg,50251,oscars-2026-best-picture-winner,Yes,0,No,73459237018178325517511938237778014293974381812181153063276727733805928508002,2026-03-15,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,102140397756934760227019537471876754073374683008644319439848527555489819779725,0xf1dc7a6f726e04fbc30c7498bf9994b9c1d843f1bf50ec8bb6cb8ce6402335fa,7173.832938,0.562998,4038.853596428124,5954.2813385399995,1915.4277421118761,47.4250352576741,7924.409241,175.350553,33.461381511097905,0.83,False,False,Will Jessie Buckley win Best Actress at the 98th Academy Awards?,will-jessie-buckley-win-best-actress-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-nominations-uExlgIhppb3W.jpg,50298,oscars-2026-best-actress-winner,Yes,0,No,67714226585907550550529999142476885833681032855804321679984650058027221030343,2026-03-15,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,85192074595343152063514099581907578237984708585251625405204438498600285131861,0x77b4a1d4cd398a86c18b6bb9b5218917dc9f04b01a3cd4bae1c71ea345f15fa8,7092.275283,0.087,617.027949621,1070.933567733,453.905618112,73.56321839080461,55175.335712,9395.246604,-77.68986981084485,0.151,False,False,Will Polymarket US go live in 2025?,will-polymarket-us-go-live-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-polymarket-us-go-live-in-2025-dPC-pdwRSMZg.jpg,33526,will-polymarket-us-go-live-in-2025,No,1,Yes,11011989236331164054844679338128881575446679057930991995271488699513863012857,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,26790411207908447919994971638495112345797185685182454547309791254185559030796,0x5cca58e63517ee5fad515c19f929338ac20ee607650bb61b7d57a01d186b4d37,6938.388862,0.021335,148.03052637077,194.27488813600002,46.24436176523,31.239746894773845,13728.088862,186.862885,-33.66933423061451,0.028,False,False,Will Emily Blunt win Best Supporting Actress at the 98th Academy Awards?,will-emily-blunt-win-best-supporting-actress-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-nominations-uExlgIhppb3W.jpg,50301,oscars-2026-best-supporting-actress-winner,Yes,0,No,100495779073903674909561968909519331629983024230476214505941087468985114989880,2026-03-15,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,64219883837418173804780196379638150140562767673275103175135949850170609939649,0x4f02b9cf70e514964fcb9aa2f7873d2b0d1aa0986da096cce7e6687e78da00f3,6902.241,0.002,13.804482,89.729133,75.924651,550.0,6902.241,0.0,550.0,0.013,False,False,Will Ivanka Trump win the 2028 Republican presidential nomination?,will-ivanka-trump-win-the-2028-republican-presidential-nomination,https://polymarket-upload.s3.us-east-2.amazonaws.com/ivanka+trump.png,31875,republican-presidential-nominee-2028,Yes,0,No,38205061485482832990648495179350163959936416627781540057460551493511094122497,2028-11-07,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,103339433306132630766710426332122099286931745435609856808611744116246970634275,0x9ec16fa75bc05ef9f9fd786f7122bdec55e708586cee5cbe059fc1b297bead17,6830.45,0.023645,161.50599025,157.10035,-4.40564025,-2.7278494396278283,6880.45,23.144935,-3.4347086774546316,0.023,False,False,Will Sentimental Value win Best Picture at the 98th Academy Awards?,will-sentimental-value-win-best-picture-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-winner-GK5jjpLcUheC.jpg,50251,oscars-2026-best-picture-winner,Yes,0,No,103445653913688204590429827609754970098059947043034813689371477999077756154403,2026-03-15,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,2942567299640587090091139148545794488615196042290090815333947905974415750919,0x226c6d5a8de377a56641a498191c5e1f3792b81618841afb8879a5d817f13771,6673.009158,0.021,140.133192318,113.441155686,-26.692036632000015,-19.047619047619055,28726.443025,4571.832739,-81.19440859353544,0.017,False,False,Will Russia invade a NATO country in 2025?,will-russia-invade-a-nato-country-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-russia-invade-a-nato-country-in-2025-VY0jfZfvLhyJ.jpg,25413,will-russia-invade-a-nato-country-in-2025,Yes,0,No,112714625848806997860636208910706390701734645675692256752104712853008653142537,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,13650729373396863503149204494735335464119911986355339951778806205194377721658,0x959899cd8459386dd0b0e46d13ce7d6b693f864641643c8629ef18762ef88a32,6655.477838,0.959064,6383.029197223632,6212.888561772999,-170.1406354506321,-2.6655155443223824,7397.47,-340.621889,-12.428510199859828,0.9335,False,False,Will the Baltimore Ravens win Super Bowl 2026?,will-the-baltimore-ravens-win-super-bowl-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/NFL+Team+Logos/BAL.png,23656,super-bowl-champion-2026-731,No,1,Yes,87918864565491471386671337550198987821013545780599955289795581515743085459873,2026-02-08,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,23448457200461439824593554476945467801683071954056023242778754878764318473395,0xd459f7a9a61a7c36807a0a4066cbc1579e9b6277894baf778569f026ff5e69fb,6570.575421,0.037034,243.334690141314,0.0,-243.33469014131396,-100.0,17858.235421,3208.389559,-99.99951488139781,0.0,True,False,Will RFK Jr. find the cause of Autism before November?,will-rfk-jr-find-the-cause-of-autism-before-november,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rfk-jr-find-the-cause-of-autism-before-fall-tlUORGg0B700.jpg,23096,will-rfk-jr-find-the-cause-of-autism-before-november,Yes,0,No,55592532379216267050001847675088367923530368851935345088351233279985024430387,2025-10-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,34124572068052077909406302056995239675264911172488920973407960367842984448300,0xec21462ef58f792b5c1ff07bfdc66401b631c6fb42562ccceb2de279f0e73788,6364.308478,0.001,6.364308478,0.0,-6.364308478,-100.0,20721.9804,6346.856833,-99.96937137903575,0.0,True,False,Will the Government shutdown end November 8-11?,will-the-government-shutdown-end-november-8-11,https://polymarket-upload.s3.us-east-2.amazonaws.com/when-will-the-government-shutdown-end-kCiQ5ftNpjc-.jpg,55056,when-will-the-government-shutdown-end-545,Yes,0,No,3716974226423390700790210212492901860018609875730142906816012571157208058298,2025-11-15,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,13044863280611742894073419957686319513241714206415178417470449959779045168458,0x923c18fc3717918a566f1f8e907cbd3f9f9b3c386429ef5f56d431b7f374b1c4,6344.11343,0.275467,1747.59389422181,0.0,-1747.5938942218102,-100.0,12248.305494,25.042873,-99.99999925776989,0.0,True,False,TikTok sale announced by October 31?,tiktok-sale-announced-by-october-31,https://polymarket-upload.s3.us-east-2.amazonaws.com/tiktok-sale-announced-in-2025-EJm5v77qmZmn.png,22976,tiktok-sale-announced-in-2025,Yes,0,No,87201807924707745181605831444289735936698026533751908902190029401695380439990,2025-10-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,96340419016329750070031659742502439684494696372249802246223670494758843453703,0xd63074a69db9fbe28c8a9f3bfe64d8c16eb39e302be281ad9e3a91081b7429f5,6219.928184,0.035787,222.592569920808,0.0,-222.592569920808,-100.0,11965.194459,692.508672,-99.99983827388212,0.0,True,False,Will Trump meet with Xi Jinping by October 31?,will-trump-meet-with-xi-jinping-by-october-31,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-trump-meet-with-xi-jinping-before-august-BJ42T5fvDtPF.jpg,33495,will-trump-meet-with-xi-jinping-by-october-31,No,1,Yes,105262774424181384217235131243691991570142517830871094752215145840362445762087,2025-10-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,97182327072665386670779406813966580976188397178173215657090195959687426253345,0x607bc2c95c0ecdc22c7c4fbcaaf78506ee627eb61d3112bb31ce908bd1315745,6138.925,0.095052,583.5170991,0.0,-583.5170991,-100.0,6138.925,0.0,-100.0,0.0,True,False,Will no one dissent October Fed decision?,will-no-one-dissent-october-fed-decision,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-anyone-dissent-at-the-next-fed-meeting-9E-3Zl1neBVn.jpg,45886,how-many-dissent-at-the-next-fed-meeting-337,Yes,0,No,78361324806348967973087289641142523881294421603053558780197993902176515953895,2025-10-29,True
